file,error_category,error_message_excerpt,recommended_action
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/genesis/branch-lifecycle.test.js,other,TypeError: Cannot destructure property 'data' of '(intermediate value)' as it is undefined.,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/genesis/branch-lifecycle.test.js,real-assertion-failure,Error: expected [Function] to throw error including 'Failed to create simulation session' but got 'Cannot destructure property \'data\' …',"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/genesis/pattern-library.test.js,real-assertion-failure,AssertionError: expected { …(4) } to be null,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/genesis/pattern-library.test.js,real-assertion-failure,AssertionError: expected { …(4) } to be null,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/genesis/pattern-library.test.js,real-assertion-failure,AssertionError: expected { …(4) } to be null,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/genesis/pattern-library.test.js,real-assertion-failure,AssertionError: expected { …(4) } to be null,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/genesis/pattern-library.test.js,real-assertion-failure,AssertionError: expected { …(4) } to be null,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/genesis/pattern-library.test.js,other,TypeError: Cannot read properties of null (reading 'byType'),Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/genesis/pattern-library.test.js,real-assertion-failure,AssertionError: expected { …(4) } to be null,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/genesis/pattern-library.test.js,real-assertion-failure,AssertionError: expected { …(4) } to be null,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/genesis/ttl-cleanup.test.js,cannot-find-module,Error: Cannot find module '/tests/unit/ttl-cleanup.js' imported from C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/genesis/ttl-cleanup.test.js,Manual triage: import path may reference removed/moved module; check git log for recent deletions.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/genesis/ttl-cleanup.test.js,cannot-find-module,Error: Cannot find module '/tests/unit/ttl-cleanup.js' imported from C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/genesis/ttl-cleanup.test.js,Manual triage: import path may reference removed/moved module; check git log for recent deletions.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/genesis/ttl-cleanup.test.js,cannot-find-module,Error: Cannot find module '/tests/unit/vercel-deploy.js' imported from C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/genesis/ttl-cleanup.test.js,Manual triage: import path may reference removed/moved module; check git log for recent deletions.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/genesis/ttl-cleanup.test.js,cannot-find-module,Error: Cannot find module '/tests/unit/vercel-deploy.js' imported from C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/genesis/ttl-cleanup.test.js,Manual triage: import path may reference removed/moved module; check git log for recent deletions.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/governance/chairman-escalation.test.js,real-assertion-failure,AssertionError: expected null to be false // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/governance/guardrail-intelligence-analyzer.test.js,real-assertion-failure,AssertionError: expected 'awareness-not-enforcement' to be 'enforcement' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/governance/guardrail-intelligence-analyzer.test.js,real-assertion-failure,AssertionError: expected 'awareness-not-enforcement' to be 'enforcement' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/governance/guardrail-intelligence-analyzer.test.js,real-assertion-failure,AssertionError: expected 'awareness-not-enforcement' to be 'enforcement' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/governance/hard-halt-protocol.test.js,real-assertion-failure,AssertionError: expected false to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/governance/hard-halt-protocol.test.js,real-assertion-failure,"AssertionError: expected ""vi.fn()"" to be called at least once","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/governance/hard-halt-protocol.test.js,other,"Error: promise resolved ""{ success: true, …(4) }"" instead of rejecting",Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/governance/hard-halt-protocol.test.js,other,HardHaltError: HARD HALT [NOT_HALTED]: Cannot restore - system is not in Hard Halt state,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/governance/hard-halt-protocol.test.js,real-assertion-failure,AssertionError: expected 'No activity record' to be 'Already halted' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/governance/hard-halt-protocol.test.js,real-assertion-failure,AssertionError: expected false to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/governance/hard-halt-protocol.test.js,real-assertion-failure,AssertionError: expected false to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/governance/manifesto-mode.test.js,real-assertion-failure,Error: expected error to be instance of ManifestoActivationError,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/governance/manifesto-mode.test.js,real-assertion-failure,Error: expected [Function] to throw error including 'Deactivation reason is MANDATORY' but got 'Cannot read properties of undefined (…',"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/governance/manifesto-mode.test.js,real-assertion-failure,Error: expected error to be instance of ManifestoActivationError,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/governance/manifesto-mode.test.js,real-assertion-failure,AssertionError: expected false to be undefined,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/helpers/database-helpers.test.js,other,Error: Failed to create test directive: TypeError: fetch failed,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/helpers/database-helpers.test.js,other,Error: Failed to create test directive: TypeError: fetch failed,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/helpers/database-helpers.test.js,other,Error: Failed to create test directive: TypeError: fetch failed,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/helpers/database-helpers.test.js,other,Error: Failed to create test directive: TypeError: fetch failed,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/helpers/database-helpers.test.js,other,Error: Failed to create test directive: TypeError: fetch failed,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff/handoff-orchestrator.test.js,real-assertion-failure,"AssertionError: expected ""vi.fn()"" to be called once, but got 0 times","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff/handoff-orchestrator.test.js,real-assertion-failure,"AssertionError: expected ""vi.fn()"" to be called once, but got 0 times","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff/handoff-orchestrator.test.js,real-assertion-failure,"AssertionError: expected ""vi.fn()"" to be called once, but got 0 times","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff/handoff-orchestrator.test.js,real-assertion-failure,"AssertionError: expected ""vi.fn()"" to be called once, but got 0 times","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff/handoff-orchestrator.test.js,real-assertion-failure,"AssertionError: expected ""vi.fn()"" to be called once, but got 0 times","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff/handoff-orchestrator.test.js,real-assertion-failure,"AssertionError: expected ""vi.fn()"" to be called once, but got 0 times","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff/handoff-orchestrator.test.js,real-assertion-failure,AssertionError: expected false to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff/handoff-orchestrator.test.js,real-assertion-failure,AssertionError: expected undefined to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff/handoff-orchestrator.test.js,other,TypeError: Cannot read properties of undefined (reading '1'),Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff/handoff-orchestrator.test.js,other,TypeError: Cannot read properties of undefined (reading '1'),Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff/handoff-orchestrator.test.js,real-assertion-failure,AssertionError: expected undefined to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff/handoff-orchestrator.test.js,real-assertion-failure,AssertionError: expected false to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff/handoff-orchestrator.test.js,real-assertion-failure,AssertionError: expected false to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff/handoff-orchestrator.test.js,real-assertion-failure,AssertionError: expected false to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff/handoff-orchestrator.test.js,real-assertion-failure,AssertionError: expected false to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff/handoff-orchestrator.test.js,real-assertion-failure,"AssertionError: expected ""vi.fn()"" to be called with arguments: [ …(4) ]","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff/handoff-orchestrator.test.js,real-assertion-failure,AssertionError: expected false to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff/handoff-orchestrator.test.js,real-assertion-failure,AssertionError: expected false to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff/handoff-orchestrator.test.js,real-assertion-failure,AssertionError: expected false to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff/orchestrator-completion-hook.test.js,real-assertion-failure,AssertionError: expected false to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff/prerequisite-preflight-smoke-canonicalize.test.js,real-assertion-failure,AssertionError: expected [ 'SD_NOT_FOUND' ] to include 'SMOKE_TEST_INVALID',"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff/prerequisite-preflight-smoke-canonicalize.test.js,real-assertion-failure,AssertionError: expected [ 'SD_NOT_FOUND' ] to include 'SMOKE_TEST_INVALID',"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff/prerequisite-preflight-smoke-canonicalize.test.js,real-assertion-failure,AssertionError: expected [ 'SD_NOT_FOUND' ] to include 'SMOKE_TEST_MISSING',"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/handoff/prerequisite-preflight-smoke-canonicalize.test.js,real-assertion-failure,AssertionError: expected undefined to be defined,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/hooks/db-only-enforcement.test.js,real-assertion-failure,AssertionError: expected 1 to be +0 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/hooks/db-only-enforcement.test.js,real-assertion-failure,AssertionError: expected 1 to be +0 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/hooks/db-only-enforcement.test.js,real-assertion-failure,AssertionError: expected 1 to be +0 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/hooks/db-only-enforcement.test.js,real-assertion-failure,AssertionError: expected 1 to be +0 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/mock/firewall.test.js,other,Error: SIMULATION FIREWALL: Production secrets detected! The following environment variables are not allowed in simulation mode: SUPABASE_SERVICE_ROLE_KEY. Please unset these variables or use a separa,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/partial-read-detection/protocol-file-read-gate.test.js,real-assertion-failure,AssertionError: expected true to be false // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/partial-read-detection/protocol-file-read-gate.test.js,real-assertion-failure,AssertionError: expected false to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/partial-read-detection/protocol-file-read-gate.test.js,real-assertion-failure,AssertionError: expected 90 to be 85 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/partial-read-detection/protocol-file-read-gate.test.js,real-assertion-failure,AssertionError: expected 90 to be 85 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/partial-read-detection/protocol-file-read-gate.test.js,real-assertion-failure,AssertionError: expected 90 to be 100 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/partial-read-detection/protocol-file-read-gate.test.js,real-assertion-failure,AssertionError: expected false to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/risk-classifier/anti-bloat-system.test.js,real-assertion-failure,AssertionError: expected 'view_not_available' to be 'view_not_exists' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/risk-classifier/anti-bloat-system.test.js,real-assertion-failure,AssertionError: expected false to be true // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/risk-classifier/anti-bloat-system.test.js,real-assertion-failure,AssertionError: expected 'UNKNOWN' to be 'WARNING' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/risk-classifier/anti-bloat-system.test.js,real-assertion-failure,AssertionError: expected 'UNKNOWN' to be 'CRITICAL' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/risk-classifier/risk-classifier.test.js,real-assertion-failure,AssertionError: expected 'GOVERNED' to be 'IMMUTABLE' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/services/brand-genome.test.js,other,TypeError: supabase.from(...).upsert is not a function,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/session-writer/no-bypass.test.js,real-assertion-failure,AssertionError: Files writing raw to claude_sessions without going through lib/session-writer.cjs:,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/stage-17/archetype-generator.test.js,other,ArchetypeGenerationError: No wireframe_screens artifact found for venture venture-123. Stage 15 must complete before Stage 17 archetype generation.,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/stage-17/archetype-generator.test.js,other,ArchetypeGenerationError: No wireframe_screens artifact found for venture v-1. Stage 15 must complete before Stage 17 archetype generation.,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/stage-17/archetype-generator.test.js,real-assertion-failure,Error: expected [Function] to throw error including 'Claude API unavailable' but got 'No wireframe_screens artifact found f…',"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/stage-17/archetype-generator.test.js,other,ArchetypeGenerationError: No wireframe_screens artifact found for venture v-1. Stage 15 must complete before Stage 17 archetype generation.,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/stage-17/archetype-generator.test.js,other,ArchetypeGenerationError: No wireframe_screens artifact found for venture v-1. Stage 15 must complete before Stage 17 archetype generation.,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/stage-17/archetype-generator.test.js,other,ArchetypeGenerationError: No wireframe_screens artifact found for venture v-1. Stage 15 must complete before Stage 17 archetype generation.,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/stage-17/archetype-generator.test.js,other,ArchetypeGenerationError: No wireframe_screens artifact found for venture v-1. Stage 15 must complete before Stage 17 archetype generation.,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
